date,access_method,referrer_type,pageviews
2016-10-25,desktop,external (search engine),3607328
2016-10-25,desktop,internal,2728424
2016-10-25,desktop,none,1056780
2016-10-25,mobile app,none,256976
2016-10-25,mobile web,external,64976
2016-10-25,mobile web,external (search engine),5016058
2016-10-25,mobile web,internal,1622118
2016-10-25,mobile web,none,3183125
2016-10-26,desktop,external,115386
2016-10-26,desktop,external (search engine),3498949
2016-10-26,desktop,internal,2511441
2016-10-26,desktop,none,945149
2016-10-26,mobile app,none,223986
2016-10-26,mobile web,external,71554
2016-10-26,mobile web,external (search engine),4444344
2016-10-26,mobile web,internal,1376721
2016-10-26,mobile web,none,2933827
2016-10-27,desktop,external,110719
2016-10-27,desktop,external (search engine),3391678
2016-10-27,desktop,internal,2548499
2016-10-27,desktop,none,982545
2016-10-27,mobile app,none,230242
2016-10-27,mobile web,external,82826
2016-10-27,mobile web,external (search engine),4285039
2016-10-27,mobile web,internal,1367207
2016-10-27,mobile web,none,2855901
2016-10-28,desktop,external,98456
2016-10-28,desktop,external (search engine),3020747
2016-10-28,desktop,internal,2304038
2016-10-28,desktop,none,966676
2016-10-28,mobile app,none,222369
2016-10-28,mobile web,external,64791
2016-10-28,mobile web,external (search engine),4021543
2016-10-28,mobile web,internal,1319859
2016-10-28,mobile web,none,2775581
2016-10-29,desktop,external,85739
2016-10-29,desktop,external (search engine),2150028
2016-10-29,desktop,internal,1935869
2016-10-29,desktop,none,843023
2016-10-29,mobile app,none,238343
2016-10-29,mobile web,external,57468
2016-10-29,mobile web,external (search engine),4124064
2016-10-29,mobile web,internal,1373910
2016-10-29,mobile web,none,2849324
2016-10-30,desktop,external,88330
2016-10-30,desktop,external (search engine),2342434
2016-10-30,desktop,internal,2025085
2016-10-30,desktop,none,939771
2016-10-30,mobile app,none,292966
2016-10-30,mobile web,external,75984
2016-10-30,mobile web,external (search engine),5117584
2016-10-30,mobile web,internal,1665776
2016-10-30,mobile web,none,3223304
2016-10-31,desktop,external,99725
2016-10-31,desktop,external (search engine),2942612
2016-10-31,desktop,internal,2362337
2016-10-31,desktop,none,927271
2016-10-31,mobile app,none,252514
2016-10-31,mobile web,external,76728
2016-10-31,mobile web,external (search engine),4318942
2016-10-31,mobile web,internal,1441334
2016-10-31,mobile web,none,2920181
2016-11-01,desktop,external,97462
2016-11-01,desktop,external (search engine),2858047
2016-11-01,desktop,internal,2423956
2016-11-01,desktop,none,1048305
2016-11-01,mobile app,none,322882
2016-11-01,mobile web,external,102397
2016-11-01,mobile web,external (search engine),5554297
2016-11-01,mobile web,internal,1952943
2016-11-01,mobile web,none,3554675
2016-11-02,desktop,external,114975
2016-11-02,desktop,external (search engine),3586905
2016-11-02,desktop,internal,2710359
2016-11-02,desktop,none,1081785
2016-11-02,mobile app,none,246399
2016-11-02,mobile web,external,76207
2016-11-02,mobile web,external (search engine),4468114
2016-11-02,mobile web,internal,1498207
2016-11-02,mobile web,none,3007836
2016-11-03,desktop,external,107571
2016-11-03,desktop,external (search engine),3484336
2016-11-03,desktop,internal,2666333
2016-11-03,desktop,none,1004168
2016-11-03,mobile app,none,237687
2016-11-03,mobile web,external,70161
2016-11-03,mobile web,external (search engine),4405974
2016-11-03,mobile web,internal,1432605
2016-11-03,mobile web,none,2934427
2016-11-04,desktop,external,107707
2016-11-04,desktop,external (search engine),3309746
2016-11-04,desktop,internal,2509314
2016-11-04,desktop,none,968008
2016-11-04,mobile app,none,236533
2016-11-04,mobile web,external,66711
2016-11-04,mobile web,external (search engine),4320646
2016-11-04,mobile web,internal,1429627
2016-11-04,mobile web,none,2883296
2016-11-05,desktop,external,95798
2016-11-05,desktop,external (search engine),2746922
2016-11-05,desktop,internal,2301240
2016-11-05,desktop,none,945762
2016-11-05,mobile app,none,273526
2016-11-05,mobile web,external,63613
2016-11-05,mobile web,external (search engine),4813563
2016-11-05,mobile web,internal,1674440
2016-11-05,mobile web,none,3173055
2016-11-06,desktop,external,98335
2016-11-06,desktop,external (search engine),3052501
2016-11-06,desktop,internal,2471147
2016-11-06,desktop,none,1944678
2016-11-06,mobile app,none,322076
2016-11-06,mobile web,external,74761
2016-11-06,mobile web,external (search engine),5739858
2016-11-06,mobile web,internal,1960070
2016-11-06,mobile web,none,3680437
2016-11-07,desktop,external,113368
2016-11-07,desktop,external (search engine),3795188
2016-11-07,desktop,internal,2761299
2016-11-07,desktop,none,2012694
2016-11-07,mobile app,none,252490
2016-11-07,mobile web,external,62596
2016-11-07,mobile web,external (search engine),4737709
2016-11-07,mobile web,internal,1554135
2016-11-07,mobile web,none,3169463
2016-11-08,desktop,external,113294
2016-11-08,desktop,external (search engine),3807525
2016-11-08,desktop,internal,2887439
2016-11-08,desktop,none,3145968
2016-11-08,mobile app,none,263339
2016-11-08,mobile web,external,67314
2016-11-08,mobile web,external (search engine),5049035
2016-11-08,mobile web,internal,1763068
2016-11-08,mobile web,none,3516572
2016-11-09,desktop,external,107840
2016-11-09,desktop,external (search engine),3930554
2016-11-09,desktop,internal,2887406
2016-11-09,desktop,none,2654008
2016-11-09,mobile app,none,279806
2016-11-09,mobile web,external,70549
2016-11-09,mobile web,external (search engine),5489345
2016-11-09,mobile web,internal,1949199
2016-11-09,mobile web,none,3740264
2016-11-10,desktop,external,106123
2016-11-10,desktop,external (search engine),3641311
2016-11-10,desktop,internal,2699270
2016-11-10,desktop,none,2379282
2016-11-10,mobile app,none,266463
2016-11-10,mobile web,external,64925
2016-11-10,mobile web,external (search engine),4702073
2016-11-10,mobile web,internal,1657554
2016-11-10,mobile web,none,3320092
2016-11-11,desktop,external,103778
2016-11-11,desktop,external (search engine),3435494
2016-11-11,desktop,internal,2611038
2016-11-11,desktop,none,2072495
2016-11-11,mobile app,none,279747
2016-11-11,mobile web,external,63260
2016-11-11,mobile web,external (search engine),4553712
2016-11-11,mobile web,internal,1569514
2016-11-11,mobile web,none,3182359
2016-11-12,desktop,external,86607
2016-11-12,desktop,external (search engine),2583854
2016-11-12,desktop,internal,2326664
2016-11-12,desktop,none,1882473
2016-11-12,mobile app,none,325640
2016-11-12,mobile web,external,64144
2016-11-12,mobile web,external (search engine),4924403
2016-11-12,mobile web,internal,1803912
2016-11-12,mobile web,none,3417958
2016-11-13,desktop,external,97442
2016-11-13,desktop,external (search engine),2968492
2016-11-13,desktop,internal,2696071
2016-11-13,desktop,none,1527140
2016-11-13,mobile app,none,375939
2016-11-13,mobile web,external,72933
2016-11-13,mobile web,external (search engine),5655341
2016-11-13,mobile web,internal,2100311
2016-11-13,mobile web,none,3760935
2016-11-14,desktop,external,116321
2016-11-14,desktop,external (search engine),3799239
2016-11-14,desktop,internal,2828763
2016-11-14,desktop,none,1486707
2016-11-14,mobile app,none,283953
2016-11-14,mobile web,external,69124
2016-11-14,mobile web,external (search engine),4573033
2016-11-14,mobile web,internal,1615962
2016-11-14,mobile web,none,3159444
2016-11-15,desktop,external,108783
2016-11-15,desktop,external (search engine),3676107
2016-11-15,desktop,internal,2702900
2016-11-15,desktop,none,1091457
2016-11-15,mobile app,none,273762
2016-11-15,mobile web,external,64709
2016-11-15,mobile web,external (search engine),4545067
2016-11-15,mobile web,internal,1563716
2016-11-15,mobile web,none,3007756
2016-11-16,desktop,external,107756
2016-11-16,desktop,external (search engine),3591294
2016-11-16,desktop,internal,2627966
2016-11-16,desktop,none,1010116
2016-11-16,mobile app,none,265262
2016-11-16,mobile web,external,61390
2016-11-16,mobile web,external (search engine),4411076
2016-11-16,mobile web,internal,1525474
2016-11-16,mobile web,none,2954995
2016-11-17,desktop,external,109092
2016-11-17,desktop,external (search engine),3587331
2016-11-17,desktop,internal,2648451
2016-11-17,desktop,none,1099819
2016-11-17,mobile app,none,274275
2016-11-17,mobile web,external,63931
2016-11-17,mobile web,external (search engine),4410035
2016-11-17,mobile web,internal,1540475
2016-11-17,mobile web,none,2921879
2016-11-18,desktop,external,99766
2016-11-18,desktop,external (search engine),3342934
2016-11-18,desktop,internal,2541473
2016-11-18,desktop,none,969531
2016-11-18,mobile app,none,270959
2016-11-18,mobile web,external,60728
2016-11-18,mobile web,external (search engine),4362023
2016-11-18,mobile web,internal,1529362
2016-11-18,mobile web,none,2893019
2016-11-19,desktop,external,109927
2016-11-19,desktop,external (search engine),2662293
2016-11-19,desktop,internal,3038418
2016-11-19,desktop,none,1022609
2016-11-19,mobile app,none,314950
2016-11-19,mobile web,external,63940
2016-11-19,mobile web,external (search engine),4819285
2016-11-19,mobile web,internal,1767430
2016-11-19,mobile web,none,3182683
2016-11-20,desktop,external,96161
2016-11-20,desktop,external (search engine),2914983
2016-11-20,desktop,internal,2974388
2016-11-20,desktop,none,1032671
2016-11-20,mobile app,none,359737
2016-11-20,mobile web,external,69426
2016-11-20,mobile web,external (search engine),5468654
2016-11-20,mobile web,internal,2010373
2016-11-20,mobile web,none,3481008
2016-11-21,desktop,external,128974
2016-11-21,desktop,external (search engine),3804456
2016-11-21,desktop,internal,3412299
2016-11-21,desktop,none,1285105
2016-11-21,mobile app,none,279634
2016-11-21,mobile web,external,65931
2016-11-21,mobile web,external (search engine),4537589
2016-11-21,mobile web,internal,1614295
2016-11-21,mobile web,none,3035429
2016-11-22,desktop,external,114283
2016-11-22,desktop,external (search engine),3707852
2016-11-22,desktop,internal,3229449
2016-11-22,desktop,none,1030619
2016-11-22,mobile app,none,267267
2016-11-22,mobile web,external,67903
2016-11-22,mobile web,external (search engine),4451621
2016-11-22,mobile web,internal,1522516
2016-11-22,mobile web,none,2907664
2016-11-23,desktop,external,110211
2016-11-23,desktop,external (search engine),3651981
2016-11-23,desktop,internal,3205579
2016-11-23,desktop,none,1023405
2016-11-23,mobile app,none,263960
2016-11-23,mobile web,external,64853
2016-11-23,mobile web,external (search engine),4409036
2016-11-23,mobile web,internal,1511115
2016-11-23,mobile web,none,2882544
2016-11-24,desktop,external,108586
2016-11-24,desktop,external (search engine),3641489
2016-11-24,desktop,internal,2891834
2016-11-24,desktop,none,1090119
2016-11-24,mobile app,none,267704
2016-11-24,mobile web,external,60468
2016-11-24,mobile web,external (search engine),4505231
2016-11-24,mobile web,internal,1542294
2016-11-24,mobile web,none,2915075
2016-11-25,desktop,external,100820
2016-11-25,desktop,external (search engine),3273573
2016-11-25,desktop,internal,2469635
2016-11-25,desktop,none,1954062
2016-11-25,mobile app,none,254684
2016-11-25,mobile web,external,58094
2016-11-25,mobile web,external (search engine),4201247
2016-11-25,mobile web,internal,1468286
2016-11-25,mobile web,none,2819496
2016-11-26,desktop,external,93378
2016-11-26,desktop,external (search engine),2548841
2016-11-26,desktop,internal,2144409
2016-11-26,desktop,none,892720
2016-11-26,mobile app,none,304285
2016-11-26,mobile web,external,58002
2016-11-26,mobile web,external (search engine),4695876
2016-11-26,mobile web,internal,1691811
2016-11-26,mobile web,none,3046754
2016-11-27,desktop,external,90010
2016-11-27,desktop,external (search engine),2849229
2016-11-27,desktop,internal,2384228
2016-11-27,desktop,none,886867
2016-11-27,mobile app,none,348413
2016-11-27,mobile web,external,67815
2016-11-27,mobile web,external (search engine),5348185
2016-11-27,mobile web,internal,1968742
2016-11-27,mobile web,none,3395342
2016-11-28,desktop,external,113304
2016-11-28,desktop,external (search engine),3719023
2016-11-28,desktop,internal,2743004
2016-11-28,desktop,none,1044246
2016-11-28,mobile app,none,274310
2016-11-28,mobile web,external,65899
2016-11-28,mobile web,external (search engine),4485942
2016-11-28,mobile web,internal,1592431
2016-11-28,mobile web,none,2966747
2016-11-29,desktop,external,118180
2016-11-29,desktop,external (search engine),3950970
2016-11-29,desktop,internal,3162023
2016-11-29,desktop,none,1041017
2016-11-29,mobile app,none,283705
2016-11-29,mobile web,external,63331
2016-11-29,mobile web,external (search engine),4689516
2016-11-29,mobile web,internal,1742073
2016-11-29,mobile web,none,3110691
2016-11-30,desktop,external,106876
2016-11-30,desktop,external (search engine),3556863
2016-11-30,desktop,internal,2787245
2016-11-30,desktop,none,979866
2016-11-30,mobile app,none,269976
2016-11-30,mobile web,external,58352
2016-11-30,mobile web,external (search engine),4407053
2016-11-30,mobile web,internal,1601483
2016-11-30,mobile web,none,2945913
2016-12-01,desktop,external,103048
2016-12-01,desktop,external (search engine),3378503
2016-12-01,desktop,internal,2620078
2016-12-01,desktop,none,901972
2016-12-01,mobile app,none,261816
2016-12-01,mobile web,external,56168
2016-12-01,mobile web,external (search engine),4339163
2016-12-01,mobile web,internal,1500495
2016-12-01,mobile web,none,2860676
2016-12-02,desktop,external,96531
2016-12-02,desktop,external (search engine),3078744
2016-12-02,desktop,internal,2410079
2016-12-02,desktop,none,915279
2016-12-02,mobile app,none,252820
2016-12-02,mobile web,external,55536
2016-12-02,mobile web,external (search engine),4175933
2016-12-02,mobile web,internal,1383108
2016-12-02,mobile web,none,2747136
2016-12-03,desktop,external,84428
2016-12-03,desktop,external (search engine),2454490
2016-12-03,desktop,internal,2086288
2016-12-03,desktop,none,903930
2016-12-03,mobile app,none,299870
2016-12-03,mobile web,external,61521
2016-12-03,mobile web,external (search engine),4577773
2016-12-03,mobile web,internal,1609143
2016-12-03,mobile web,none,2999877
2016-12-04,desktop,external,89010
2016-12-04,desktop,external (search engine),2623429
2016-12-04,desktop,internal,2086083
2016-12-04,desktop,none,943794
2016-12-04,mobile app,none,323136
2016-12-04,mobile web,external,181211
2016-12-04,mobile web,external (search engine),5140515
2016-12-04,mobile web,internal,1755831
2016-12-04,mobile web,none,3242674
2016-12-05,desktop,external,106165
2016-12-05,desktop,external (search engine),3606262
2016-12-05,desktop,internal,2556991
2016-12-05,desktop,none,1064396
2016-12-05,mobile app,none,274808
2016-12-05,mobile web,external,85298
2016-12-05,mobile web,external (search engine),4641180
2016-12-05,mobile web,internal,1567052
2016-12-05,mobile web,none,2964339
2016-12-06,desktop,external,102904
2016-12-06,desktop,external (search engine),3420750
